StockCode,Description,Month,Quantity,Revenue,Transactions,Customers,Avg_Price,Min_Price,Max_Price,Revenue_Per_Unit
23249,VINTAGE RED ENAMEL TRIM PLATE,2011-12,11,18.15,4,4,1.65,1.65,1.65,1.65
23250,VINTAGE RED TRIM ENAMEL BOWL ,2011-06,111,138.75,10,10,1.25,1.25,1.25,1.25
23250,ENAMEL BOWL PANTRY,2011-07,12,15.0,1,1,1.25,1.25,1.25,1.25
23250,VINTAGE RED TRIM ENAMEL BOWL ,2011-07,220,275.0,19,17,1.25,1.25,1.25,1.25
23250,VINTAGE RED TRIM ENAMEL BOWL ,2011-08,72,90.0,5,5,1.25,1.25,1.25,1.25
23250,ENAMEL BOWL PANTRY,2011-09,12,15.0,1,1,1.25,1.25,1.25,1.25
23250,VINTAGE RED TRIM ENAMEL BOWL ,2011-09,142,177.5,14,14,1.25,1.25,1.25,1.25
23250,VINTAGE RED TRIM ENAMEL BOWL ,2011-10,228,264.84000000000003,13,13,1.2338461538461538,1.04,1.25,1.1615789473684213
23250,VINTAGE RED TRIM ENAMEL BOWL ,2011-11,223,278.75,20,20,1.25,1.25,1.25,1.25
23250,VINTAGE RED TRIM ENAMEL BOWL ,2011-12,83,103.75,6,6,1.25,1.25,1.25,1.25
23251,VINTAGE RED ENAMEL TRIM MUG ,2011-06,348,414.84000000000003,19,19,1.2389473684210526,1.04,1.25,1.1920689655172414
23251,ENAMEL MUG PANTRY,2011-07,12,15.0,1,1,1.25,1.25,1.25,1.25
23251,VINTAGE RED ENAMEL TRIM MUG ,2011-07,336,399.84000000000003,22,21,1.2404545454545455,1.04,1.25,1.1900000000000002
23251,VINTAGE RED ENAMEL TRIM MUG ,2011-08,144,180.0,13,13,1.25,1.25,1.25,1.25
23251,VINTAGE RED ENAMEL TRIM MUG ,2011-09,213,246.09,14,14,1.2349999999999999,1.04,1.25,1.1553521126760564
23251,VINTAGE RED ENAMEL TRIM MUG ,2011-10,260,304.84000000000003,11,10,1.2309090909090907,1.04,1.25,1.1724615384615387
23251,VINTAGE RED ENAMEL TRIM MUG ,2011-11,233,291.25,19,17,1.25,1.25,1.25,1.25
23251,VINTAGE RED ENAMEL TRIM MUG ,2011-12,100,104.84,4,4,1.1975,1.04,1.25,1.0484
23252,VINTAGE RED ENAMEL TRIM JUG ,2011-06,164,592.9200000000001,27,26,3.7329629629629633,3.29,3.75,3.615365853658537
23252,ENAMEL JUG PANTRY,2011-07,4,15.0,1,1,3.75,3.75,3.75,3.75
23252,VINTAGE RED ENAMEL TRIM JUG ,2011-07,105,393.75,19,18,3.75,3.75,3.75,3.75
23252,VINTAGE RED ENAMEL TRIM JUG ,2011-08,69,258.75,15,15,3.75,3.75,3.75,3.75
23252,ENAMEL JUG PANTRY,2011-09,4,15.0,1,1,3.75,3.75,3.75,3.75
23252,VINTAGE RED ENAMEL TRIM JUG ,2011-09,107,379.17,19,19,3.7257894736842108,3.29,3.75,3.5436448598130843
23252,VINTAGE RED ENAMEL TRIM JUG ,2011-10,60,225.0,22,20,3.75,3.75,3.75,3.75
23252,VINTAGE RED ENAMEL TRIM JUG ,2011-11,71,266.25,21,20,3.75,3.75,3.75,3.75
23252,VINTAGE RED ENAMEL TRIM JUG ,2011-12,6,22.5,3,3,3.75,3.75,3.75,3.75
23253,16 PIECE CUTLERY SET PANTRY DESIGN,2011-04,1,15.95,1,1,15.95,15.95,15.95,15.95
23253,16 PC CUTLERY SET PANTRY DESIGN,2011-05,4,63.8,1,1,15.95,15.95,15.95,15.95
23253,16 PIECE CUTLERY SET PANTRY DESIGN,2011-05,74,1014.6999999999999,9,9,15.183333333333334,12.5,15.95,13.712162162162162
23253,16 PIECE CUTLERY SET PANTRY DESIGN,2011-06,44,619.0,9,9,15.566666666666666,12.5,15.95,14.068181818181818
23253,16 PIECE CUTLERY SET PANTRY DESIGN,2011-07,20,319.0,6,6,15.949999999999998,15.95,15.95,15.95
23253,16 PIECE CUTLERY SET PANTRY DESIGN,2011-08,17,271.15,7,7,15.95,15.95,15.95,15.95
23253,16 PIECE CUTLERY SET PANTRY DESIGN,2011-09,30,395.7,3,3,14.799999999999999,12.5,15.95,13.19
23253,16 PIECE CUTLERY SET PANTRY DESIGN,2011-10,9,143.54999999999998,5,5,15.95,15.95,15.95,15.949999999999998
23253,16 PIECE CUTLERY SET PANTRY DESIGN,2011-11,13,207.35,5,5,15.95,15.95,15.95,15.95
23253,16 PIECE CUTLERY SET PANTRY DESIGN,2011-12,2,31.9,1,1,15.95,15.95,15.95,15.95
23254,CHILDRENS CUTLERY DOLLY GIRL ,2011-04,50,207.5,15,15,4.15,4.15,4.15,4.15
23254,KIDS CUTLERY DOLLY GIRL ,2011-04,4,16.6,1,1,4.15,4.15,4.15,4.15
23254,CHILDRENS CUTLERY DOLLY GIRL ,2011-05,303,1199.8500000000001,43,40,4.131395348837209,3.75,4.15,3.9599009900990105
23254,KIDS CUTLERY DOLLY GIRL ,2011-05,20,83.0,5,5,4.15,4.15,4.15,4.15
23254,CHILDRENS CUTLERY DOLLY GIRL ,2011-06,299,1183.25,32,32,4.1375,3.75,4.15,3.9573578595317724
23254,CHILDRENS CUTLERY DOLLY GIRL ,2011-07,140,581.0,34,34,4.15,4.15,4.15,4.15
23254,CHILDRENS CUTLERY DOLLY GIRL ,2011-08,170,676.7,24,22,4.133333333333334,3.75,4.15,3.980588235294118
23254,KIDS CUTLERY DOLLY GIRL ,2011-08,4,16.6,1,1,4.15,4.15,4.15,4.15
23254,CHILDRENS CUTLERY DOLLY GIRL ,2011-09,189,784.35,39,37,4.15,4.15,4.15,4.15
23254,KIDS CUTLERY DOLLY GIRL ,2011-09,8,33.2,1,1,4.15,4.15,4.15,4.15
23254,CHILDRENS CUTLERY DOLLY GIRL ,2011-10,133,551.95,34,31,4.15,4.15,4.15,4.15
23254,CHILDRENS CUTLERY DOLLY GIRL ,2011-11,310,1228.9,43,37,4.140697674418605,3.75,4.15,3.964193548387097
23254,CHILDRENS CUTLERY DOLLY GIRL ,2011-12,34,141.10000000000002,12,11,4.15,4.15,4.15,4.15
23255,CHILDRENS CUTLERY CIRCUS PARADE,2011-04,37,153.55,10,10,4.15,4.15,4.15,4.15
23255,CHILDRENS CUTLERY CIRCUS PARADE,2011-05,172,685.0000000000001,27,27,4.135185185185185,3.75,4.15,3.9825581395348846
23255,CHILDRENS CUTLERY CIRCUS PARADE,2011-06,162,643.5,18,18,4.127777777777778,3.75,4.15,3.9722222222222223
23255,CHILDRENS CUTLERY CIRCUS PARADE,2011-07,50,207.50000000000003,17,17,4.15,4.15,4.15,4.15
23255,CHILDRENS CUTLERY CIRCUS PARADE,2011-08,136,535.6,18,17,4.127777777777778,3.75,4.15,3.9382352941176473
23255,CHILDRENS CUTLERY CIRCUS PARADE,2011-09,131,514.85,16,15,4.125,3.75,4.15,3.9301526717557254
23255,CHILDRENS CUTLERY CIRCUS PARADE,2011-10,131,543.6500000000001,19,19,4.15,4.15,4.15,4.15
23255,CHILDRENS CUTLERY CIRCUS PARADE,2011-11,110,431.84,12,11,4.461666666666667,3.75,8.29,3.9258181818181814
23255,CHILDRENS CUTLERY CIRCUS PARADE,2011-12,34,141.1,7,7,4.15,4.15,4.15,4.1499999999999995
23256,CHILDRENS CUTLERY SPACEBOY ,2011-04,66,273.90000000000003,21,21,4.15,4.15,4.15,4.15
23256,KIDS CUTLERY SPACEBOY ,2011-04,4,16.6,1,1,4.15,4.15,4.15,4.15
23256,CHILDRENS CUTLERY SPACEBOY ,2011-05,263,1062.65,50,46,4.142,3.75,4.15,4.040494296577947
23256,KIDS CUTLERY SPACEBOY ,2011-05,20,83.0,5,5,4.15,4.15,4.15,4.15
23256,CHILDRENS CUTLERY SPACEBOY ,2011-06,400,1573.6,43,41,4.122093023255814,3.75,4.15,3.9339999999999997
23256,CHILDRENS CUTLERY SPACEBOY ,2011-07,194,776.3000000000001,33,33,4.137878787878789,3.75,4.15,4.001546391752577
23256,CHILDRENS CUTLERY SPACEBOY ,2011-08,206,826.1,31,30,4.137096774193548,3.75,4.15,4.010194174757282
23256,KIDS CUTLERY SPACEBOY ,2011-08,4,16.6,1,1,4.15,4.15,4.15,4.15
23256,CHILDRENS CUTLERY SPACEBOY ,2011-09,184,763.6,41,37,4.15,4.15,4.15,4.15
23256,KIDS CUTLERY SPACEBOY ,2011-09,8,33.2,1,1,4.15,4.15,4.15,4.15
23256,CHILDRENS CUTLERY SPACEBOY ,2011-10,222,921.3000000000001,38,35,4.15,4.15,4.15,4.15
23256,CHILDRENS CUTLERY SPACEBOY ,2011-11,334,1328.5,47,40,4.132978723404256,3.75,4.15,3.9775449101796405
23256,CHILDRENS CUTLERY SPACEBOY ,2011-12,113,448.43,18,17,4.357777777777778,3.75,8.29,3.968407079646018
23263,SET OF 3 WOODEN HEART DECORATIONS,2011-06,260,325.0,31,28,1.25,1.25,1.25,1.25
23263,SET OF 3 WOODEN HEART DECORATIONS,2011-07,284,349.96,29,24,1.242758620689655,1.04,1.25,1.2322535211267605
23263,SET OF 3 WOODEN HEART DECORATIONS,2011-08,423,528.75,37,36,1.25,1.25,1.25,1.25
23263,SET OF 3 WOODEN HEART DECORATIONS,2011-09,654,850.21,69,58,1.3357971014492753,1.04,2.5,1.3000152905198776
23263,SET OF 3 WOODEN HEART DECORATIONS,2011-10,889,1118.72,115,88,1.3424347826086955,1.04,2.5,1.2584026996625421
23263,SET OF 3 WOODEN HEART DECORATIONS,2011-11,1061,1407.08,127,94,1.3258267716535432,1.04,2.5,1.3261828463713476
23263,SET OF 3 WOODEN HEART DECORATIONS,2011-12,176,249.36,23,16,1.3569565217391304,1.25,2.5,1.416818181818182
23264,SET OF 3 WOODEN SLEIGH DECORATIONS,2011-06,46,57.5,6,6,1.25,1.25,1.25,1.25
23264,SET OF 3 WOODEN SLEIGH DECORATIONS,2011-07,59,73.75,8,8,1.25,1.25,1.25,1.25
23264,SET OF 3 WOODEN SLEIGH DECORATIONS,2011-08,117,146.25,13,12,1.25,1.25,1.25,1.25
23264,SET OF 3 WOODEN SLEIGH DECORATIONS,2011-09,267,348.27,38,32,1.3455263157894737,1.25,2.46,1.30438202247191
23264,SET OF 3 WOODEN SLEIGH DECORATIONS,2011-10,622,802.65,88,70,1.3305681818181818,1.04,2.5,1.2904340836012862
23264,SET OF 3 WOODEN SLEIGH DECORATIONS,2011-11,575,763.6,95,63,1.327263157894737,1.25,2.5,1.328
23264,SET OF 3 WOODEN SLEIGH DECORATIONS,2011-12,159,208.43,19,16,1.3136842105263158,1.25,2.46,1.3108805031446542
23265,SET OF 3 WOODEN TREE DECORATIONS,2011-06,35,43.75,6,6,1.25,1.25,1.25,1.25
23265,SET OF 3 WOODEN TREE DECORATIONS,2011-07,59,73.75,8,8,1.25,1.25,1.25,1.25
23265,SET OF 3 WOODEN TREE DECORATIONS,2011-08,61,76.25,9,8,1.25,1.25,1.25,1.25
23265,SET OF 3 WOODEN TREE DECORATIONS,2011-09,344,446.94,47,40,1.3272340425531914,1.25,2.46,1.2992441860465116
23265,SET OF 3 WOODEN TREE DECORATIONS,2011-10,455,583.09,81,59,1.337530864197531,1.04,2.5,1.2815164835164836
23265,SET OF 3 WOODEN TREE DECORATIONS,2011-11,607,792.67,101,72,1.3102970297029704,1.25,2.5,1.3058813838550247
23265,SET OF 3 WOODEN TREE DECORATIONS,2011-12,119,156.01,18,14,1.3172222222222223,1.25,2.46,1.3110084033613445
23266,SET OF 3 WOODEN STOCKING DECORATION,2011-06,33,41.25,4,4,1.25,1.25,1.25,1.25
23266,SET OF 3 WOODEN STOCKING DECORATION,2011-07,136,170.0,12,11,1.25,1.25,1.25,1.25
23266,SET OF 3 WOODEN STOCKING DECORATION,2011-08,134,167.5,15,14,1.25,1.25,1.25,1.25
23266,SET OF 3 WOODEN STOCKING DECORATION,2011-09,341,427.26,49,40,1.3197959183673469,1.04,2.46,1.2529618768328445
23266,SET OF 3 WOODEN STOCKING DECORATION,2011-10,587,746.8,88,73,1.3168181818181817,1.04,2.5,1.2722316865417376
23266,SET OF 3 WOODEN STOCKING DECORATION,2011-11,613,815.94,108,76,1.317962962962963,1.25,2.5,1.3310603588907015
23266,SET OF 3 WOODEN STOCKING DECORATION,2011-12,131,174.64,21,17,1.3076190476190477,1.25,2.46,1.3331297709923664
23267,SET OF 4 SANTA PLACE SETTINGS,2011-06,76,95.0,3,3,1.25,1.25,1.25,1.25
23267,SET OF 4 SANTA PLACE SETTINGS,2011-07,37,46.25,3,3,1.25,1.25,1.25,1.25
23267,SET OF 4 SANTA PLACE SETTINGS,2011-08,88,110.0,7,7,1.25,1.25,1.25,1.25
23267,SET OF 4 SANTA PLACE SETTINGS,2011-09,398,477.34000000000003,24,23,1.24125,1.04,1.25,1.1993467336683419
23267,SET OF 4 SANTA PLACE SETTINGS,2011-10,159,198.75,20,17,1.25,1.25,1.25,1.25
23267,SET OF 4 SANTA PLACE SETTINGS,2011-11,361,451.25,32,31,1.25,1.25,1.25,1.25
23267,SET OF 4 SANTA PLACE SETTINGS,2011-12,39,48.75,5,4,1.25,1.25,1.25,1.25
23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,2011-06,27,39.15,4,4,1.45,1.45,1.45,1.45
23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,2011-07,185,249.05,12,10,1.4333333333333333,1.25,1.45,1.3462162162162163
23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,2011-08,672,859.2,10,9,1.41,1.25,1.45,1.2785714285714287
23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,2011-09,409,612.16,36,35,1.5316666666666667,1.45,2.92,1.496723716381418
23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,2011-10,138,216.26999999999998,14,13,1.66,1.45,2.92,1.567173913043478
23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,2011-11,4,5.8,3,2,1.45,1.45,1.45,1.45
23269,SET OF 2 CERAMIC CHRISTMAS TREES,2011-06,25,36.25,3,3,1.45,1.45,1.45,1.45
23269,SET OF 2 CERAMIC CHRISTMAS TREES,2011-07,7,10.149999999999999,2,2,1.45,1.45,1.45,1.4499999999999997
23269,SET OF 2 CERAMIC CHRISTMAS TREES,2011-08,48,69.6,4,4,1.45,1.45,1.45,1.45
23269,SET OF 2 CERAMIC CHRISTMAS TREES,2011-09,68,98.6,7,7,1.45,1.45,1.45,1.45
23269,SET OF 2 CERAMIC CHRISTMAS TREES,2011-10,331,460.75,29,25,1.443103448275862,1.25,1.45,1.3919939577039275
23269,SET OF 2 CERAMIC CHRISTMAS TREES,2011-11,259,375.54999999999995,29,27,1.45,1.45,1.45,1.4499999999999997
23269,SET OF 2 CERAMIC CHRISTMAS TREES,2011-12,17,24.65,5,5,1.45,1.45,1.45,1.45
23270,SET OF 2 CERAMIC PAINTED HEARTS ,2011-06,76,110.19999999999999,10,10,1.45,1.45,1.45,1.45
23270,SET OF 2 CERAMIC PAINTED HEARTS ,2011-07,114,160.5,10,10,1.43,1.25,1.45,1.4078947368421053
23270,SET OF 2 CERAMIC PAINTED HEARTS ,2011-08,382,496.3,12,11,1.4166666666666667,1.25,1.45,1.2992146596858638
23270,SET OF 2 CERAMIC PAINTED HEARTS ,2011-09,169,242.64999999999998,16,16,1.4375,1.25,1.45,1.4357988165680473
23270,SET OF 2 CERAMIC PAINTED HEARTS ,2011-10,206,298.7,32,26,1.45,1.45,1.45,1.45
23270,SET OF 2 CERAMIC PAINTED HEARTS ,2011-11,198,287.09999999999997,40,33,1.45,1.45,1.45,1.4499999999999997
23270,SET OF 2 CERAMIC PAINTED HEARTS ,2011-12,21,30.45,5,5,1.45,1.45,1.45,1.45
23271,CHRISTMAS TABLE CANDLE SILVER SPIKE,2011-06,16,13.28,1,1,0.83,0.83,0.83,0.83
23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,2011-06,48,39.84,1,1,0.83,0.83,0.83,0.8300000000000001
23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,2011-08,32,26.56,2,2,0.83,0.83,0.83,0.83
23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,2011-09,501,379.98999999999995,16,15,0.8125,0.69,0.83,0.7584630738522953
23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,2011-10,524,434.91999999999996,27,26,0.83,0.83,0.83,0.83
23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,2011-11,429,356.07,26,22,0.83,0.83,0.83,0.83
23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,2011-12,72,66.16,5,5,0.9899999999999999,0.83,1.63,0.9188888888888889
23272,TREE T-LIGHT HOLDER WILLIE WINKIE,2011-06,12,19.8,1,1,1.65,1.65,1.65,1.6500000000000001
23272,TREE T-LIGHT HOLDER WILLIE WINKIE,2011-07,12,19.8,1,1,1.65,1.65,1.65,1.6500000000000001
23272,TREE T-LIGHT HOLDER WILLIE WINKIE,2011-08,60,99.0,4,4,1.65,1.65,1.65,1.65
23272,TREE T-LIGHT HOLDER WILLIE WINKIE,2011-09,60,99.0,5,5,1.65,1.65,1.65,1.65
23272,TREE T-LIGHT HOLDER WILLIE WINKIE,2011-10,86,159.94,11,11,1.799090909090909,1.65,3.29,1.859767441860465
23272,TREE T-LIGHT HOLDER WILLIE WINKIE,2011-11,46,79.18,6,6,1.9233333333333331,1.65,3.29,1.7213043478260872
23272,TREE T-LIGHT HOLDER WILLIE WINKIE,2011-12,76,46.019999999999996,7,7,0.75,0.39,1.65,0.6055263157894736
23273,HEART T-LIGHT HOLDER WILLIE WINKIE,2011-06,34,56.1,5,5,1.65,1.65,1.65,1.6500000000000001
23273,HEART T-LIGHT HOLDER WILLIE WINKIE,2011-07,66,104.1,5,5,1.6099999999999999,1.45,1.65,1.5772727272727272
23273,HEART T-LIGHT HOLDER WILLIE WINKIE,2011-08,157,259.05,14,14,1.65,1.65,1.65,1.6500000000000001
23273,HEART T-LIGHT HOLDER WILLIE WINKIE,2011-09,201,329.25,18,18,1.6388888888888888,1.45,1.65,1.6380597014925373
23273,HEART T-LIGHT HOLDER WILLIE WINKIE,2011-10,253,420.73,28,28,1.7085714285714284,1.65,3.29,1.6629644268774704
23273,HEART T-LIGHT HOLDER WILLIE WINKIE,2011-11,170,287.06,23,22,1.7213043478260868,1.65,3.29,1.6885882352941177
23273,HEART T-LIGHT HOLDER WILLIE WINKIE,2011-12,47,77.55,5,5,1.65,1.65,1.65,1.65
23274,STAR T-LIGHT HOLDER WILLIE WINKIE,2011-06,16,26.4,2,2,1.65,1.65,1.65,1.65
23274,STAR T-LIGHT HOLDER WILLIE WINKIE,2011-07,39,59.55,3,3,1.5833333333333333,1.45,1.65,1.5269230769230768
23274,STAR T-LIGHT HOLDER WILLIE WINKIE,2011-08,96,158.4,7,7,1.65,1.65,1.65,1.6500000000000001
23274,STAR T-LIGHT HOLDER WILLIE WINKIE,2011-09,336,536.84,24,23,1.71,1.45,3.29,1.5977380952380953
23274,STAR T-LIGHT HOLDER WILLIE WINKIE,2011-10,380,628.64,30,29,1.7046666666666668,1.65,3.29,1.6543157894736842
23274,STAR T-LIGHT HOLDER WILLIE WINKIE,2011-11,229,386.05,31,26,1.808709677419355,1.65,3.29,1.6858078602620088
23274,STAR T-LIGHT HOLDER WILLIE WINKIE,2011-12,46,79.18,5,5,1.9780000000000002,1.65,3.29,1.7213043478260872
23275,SET OF 3 HANGING OWLS OLLIE BEAK,2011-06,167,208.75,13,12,1.25,1.25,1.25,1.25
23275,SET OF 3 HANGING OWLS OLLIE BEAK,2011-07,145,181.25,14,11,1.25,1.25,1.25,1.25
23275,SET OF 3 HANGING OWLS OLLIE BEAK,2011-08,592,659.36,24,24,1.2325,1.04,1.25,1.1137837837837838
23275,SET OF 3 HANGING OWLS OLLIE BEAK,2011-09,384,482.42,33,29,1.3233333333333335,1.25,2.46,1.2563020833333334
23275,SET OF 3 HANGING OWLS OLLIE BEAK,2011-10,560,665.63,57,37,1.3487719298245613,1.04,2.46,1.188625
23275,SET OF 3 HANGING OWLS OLLIE BEAK,2011-11,1511,1771.42,114,89,1.2657017543859648,1.04,2.46,1.1723494374586367
23275,SET OF 3 HANGING OWLS OLLIE BEAK,2011-12,283,358.59000000000003,30,26,1.2903333333333333,1.25,2.46,1.2671024734982332
23280,FOLDING BUTTERFLY MIRROR HOT PINK ,2011-05,340,261.08,17,16,0.8170588235294117,0.72,0.83,0.7678823529411765
23280,FOLDING MIRROR HOT PINK ,2011-05,144,108.96000000000001,4,4,0.8025,0.72,0.83,0.7566666666666667
23280,FOLDING BUTTERFLY MIRROR HOT PINK ,2011-06,321,241.35000000000002,18,18,0.8116666666666666,0.72,0.83,0.7518691588785047
23280,FOLDING BUTTERFLY MIRROR HOT PINK ,2011-07,87,72.21000000000001,14,12,0.83,0.83,0.83,0.8300000000000001
23280,FOLDING BUTTERFLY MIRROR HOT PINK ,2011-08,455,335.41,16,13,0.8162499999999999,0.72,0.83,0.7371648351648352
23280,FOLDING BUTTERFLY MIRROR HOT PINK ,2011-09,137,113.71000000000001,15,15,0.83,0.83,0.83,0.8300000000000001
23280,FOLDING MIRROR HOT PINK ,2011-09,12,9.96,1,1,0.83,0.83,0.83,0.8300000000000001
23280,FOLDING BUTTERFLY MIRROR HOT PINK ,2011-10,106,85.34,13,13,0.8215384615384616,0.72,0.83,0.8050943396226415
23280,FOLDING BUTTERFLY MIRROR HOT PINK ,2011-11,201,166.83,26,25,0.83,0.83,0.83,0.8300000000000001
23280,FOLDING BUTTERFLY MIRROR HOT PINK ,2011-12,192,152.06,11,10,0.968181818181818,0.72,2.46,0.7919791666666667
23281,FOLDING BUTTERFLY MIRROR RED  ,2011-05,176,135.52,10,10,0.819,0.72,0.83,0.77
23281,FOLDING MIRROR RED  ,2011-05,18,14.940000000000001,2,2,0.83,0.83,0.83,0.8300000000000001
23281,FOLDING BUTTERFLY MIRROR RED  ,2011-06,356,270.40000000000003,18,18,0.8177777777777777,0.72,0.83,0.7595505617977529
23281,FOLDING BUTTERFLY MIRROR RED  ,2011-07,56,46.480000000000004,10,9,0.8299999999999998,0.83,0.83,0.8300000000000001
23281,FOLDING BUTTERFLY MIRROR RED  ,2011-08,321,234.75,10,8,0.808,0.72,0.83,0.7313084112149533
23281,FOLDING BUTTERFLY MIRROR RED  ,2011-09,56,46.480000000000004,7,7,0.83,0.83,0.83,0.8300000000000001
23281,FOLDING BUTTERFLY MIRROR RED  ,2011-10,65,53.95,10,10,0.8299999999999998,0.83,0.83,0.8300000000000001
23281,FOLDING BUTTERFLY MIRROR RED  ,2011-11,76,63.080000000000005,18,17,0.83,0.83,0.83,0.8300000000000001
23281,FOLDING BUTTERFLY MIRROR RED  ,2011-12,146,110.62,9,7,0.8177777777777777,0.72,0.83,0.7576712328767123
23282,FOLDING BUTTERFLY MIRROR IVORY ,2011-05,198,153.78,15,14,0.8226666666666667,0.72,0.83,0.7766666666666667
23282,FOLDING MIRROR IVORY ,2011-05,18,14.940000000000001,2,2,0.83,0.83,0.83,0.8300000000000001
23282,FOLDING BUTTERFLY MIRROR IVORY ,2011-06,149,119.71000000000001,16,16,0.823125,0.72,0.83,0.8034228187919463
23282,FOLDING BUTTERFLY MIRROR IVORY ,2011-07,88,73.04,14,12,0.83,0.83,0.83,0.8300000000000001
23282,FOLDING BUTTERFLY MIRROR IVORY ,2011-08,44,36.52,9,9,0.83,0.83,0.83,0.8300000000000001
23282,FOLDING BUTTERFLY MIRROR IVORY ,2011-09,63,55.550000000000004,11,10,1.1263636363636362,0.83,2.46,0.8817460317460318
23282,FOLDING BUTTERFLY MIRROR IVORY ,2011-10,86,68.74000000000001,11,11,0.82,0.72,0.83,0.7993023255813955
23282,FOLDING BUTTERFLY MIRROR IVORY ,2011-11,99,82.17,22,18,0.83,0.83,0.83,0.8300000000000001
23282,FOLDING BUTTERFLY MIRROR IVORY ,2011-12,8,8.27,4,4,1.2374999999999998,0.83,2.46,1.03375
23283,DOORMAT VINTAGE LEAVES DESIGN ,2011-04,2,15.9,1,1,7.95,7.95,7.95,7.95
23283,DOORMAT VINTAGE LEAVES DESIGN ,2011-05,307,1935.65,46,42,7.511521739130435,4.58,7.95,6.305048859934853
23283,DOORMAT VINTAGE LEAVES DESIGN ,2011-06,96,727.2,35,33,7.847142857142856,6.75,7.95,7.575
23283,DOORMAT VINTAGE LEAF,2011-07,75,524.25,12,12,7.55,6.75,7.95,6.99
23283,DOORMAT VINTAGE LEAVES DESIGN ,2011-07,21,154.95,6,6,7.75,6.75,7.95,7.378571428571428
23283,DOORMAT VINTAGE LEAF,2011-09,173,958.45,12,11,7.422499999999999,4.58,8.25,5.540173410404624
23283,DOORMAT VINTAGE LEAF,2011-10,154,1192.24,45,41,8.221555555555556,6.75,15.79,7.741818181818182
23283,DOORMAT VINTAGE LEAF,2011-11,97,768.53,36,34,8.329444444444444,7.08,15.79,7.922989690721649
23283,DOORMAT VINTAGE LEAF,2011-12,42,323.1,16,16,8.10375,7.08,8.25,7.692857142857143
23284,DOORMAT KEEP CALM AND COME IN,2011-04,32,223.2,5,5,7.2299999999999995,6.75,7.95,6.975
23284,DOORMAT KEEP CALM AND COME IN,2011-05,867,5678.65,119,110,7.58890756302521,4.58,7.95,6.549769319492502
23284,DOORMAT KEEP CALM AND COME IN,2011-06,816,4639.0,99,91,7.748585858585859,4.58,7.95,5.685049019607843
23284,DOORMAT KEEP CALM AND COME IN,2011-07,524,3719.4,88,84,7.663636363636363,6.75,7.95,7.098091603053435
23284,DOORMAT KEEP CALM AND COME IN,2011-08,1,7.95,1,1,7.95,7.95,7.95,7.95
23284,DOORMAT KEEP CALM AND COME IN,2011-09,739,4042.85,27,26,7.615925925925926,4.58,8.25,5.470703653585927
23284,DOORMAT KEEP CALM AND COME IN,2011-10,1503,11006.119999999999,148,125,8.108378378378378,6.75,16.63,7.322767797737857
23284,DOORMAT KEEP CALM AND COME IN,2011-11,688,5274.6,132,115,8.271212121212121,7.08,16.63,7.666569767441861
23284,DOORMAT KEEP CALM AND COME IN,2011-12,172,1322.08,36,34,8.255277777777778,7.08,16.63,7.6865116279069765
23285,PINK VINTAGE SPOT BEAKER,2011-06,1015,758.23,26,26,0.8350000000000001,0.72,0.85,0.747024630541872
23285,PINK VINTAGE SPOT BEAKER,2011-07,524,420.44,35,34,0.8425714285714285,0.72,0.85,0.8023664122137405
23285,PINK VINTAGE SPOT BEAKER,2011-08,850,812.5400000000001,21,21,0.8485714285714285,0.72,1.08,0.955929411764706
23285,PINK VINTAGE SPOT BEAKER,2011-09,2098,2230.42,20,20,0.8615,0.85,1.08,1.063117254528122
23285,PINK VINTAGE SPOT BEAKER,2011-10,157,133.45,21,21,0.8499999999999999,0.85,0.85,0.85
23285,PINK VINTAGE SPOT BEAKER,2011-11,34,28.9,8,8,0.85,0.85,0.85,0.85
23285,PINK VINTAGE SPOT BEAKER,2011-12,1,0.85,1,1,0.85,0.85,0.85,0.85
23286,BLUE VINTAGE SPOT BEAKER,2011-06,1011,757.95,30,30,0.837,0.72,0.85,0.7497032640949556
23286,BLUE VINTAGE SPOT BEAKER,2011-07,565,455.28999999999996,42,40,0.8438095238095238,0.72,0.85,0.8058230088495575
23286,BLUE VINTAGE SPOT BEAKER,2011-08,933,862.3900000000001,33,29,0.8490909090909091,0.72,1.08,0.9243193997856378
23286,BLUE VINTAGE SPOT BEAKER,2011-09,2049,2173.5899999999997,23,23,0.8600000000000001,0.85,1.08,1.0608052708638358
23286,BLUE VINTAGE SPOT BEAKER,2011-10,159,135.15,18,18,0.85,0.85,0.85,0.8500000000000001
23286,BLUE VINTAGE SPOT BEAKER,2011-11,169,131.17000000000002,15,14,0.8413333333333333,0.72,0.85,0.7761538461538462
